Concepto,Fecha,Valor
Cataluña. Vivienda nueva. Variación anual. ,1672527600000,7.0
Cataluña. Vivienda nueva. Variación en lo que va de año. ,1759269600000,10.2
Cataluña. Vivienda nueva. Variación en lo que va de año. ,1751320800000,8.1
Cataluña. Vivienda nueva. Variación en lo que va de año. ,1743458400000,8.2
Cataluña. Vivienda nueva. Variación en lo que va de año. ,1735686000000,6.9
Cataluña. Vivienda nueva. Variación en lo que va de año. ,1727733600000,10.0
Cataluña. Vivienda nueva. Variación en lo que va de año. ,1719784800000,10.5
Cataluña. Vivienda nueva. Variación en lo que va de año. ,1711922400000,6.8
Cataluña. Vivienda nueva. Variación en lo que va de año. ,1704063600000,5.0
Cataluña. Vivienda nueva. Variación en lo que va de año. ,1696111200000,7.9
Cataluña. Vivienda nueva. Variación en lo que va de año. ,1688162400000,8.6
Cataluña. Vivienda nueva. Variación en lo que va de año. ,1680300000000,5.2
Cataluña. Vivienda nueva. Variación en lo que va de año. ,1672527600000,3.8
Cataluña. Vivienda segunda mano. Índice. ,1759269600000,190.782
Cataluña. Vivienda segunda mano. Índice. ,1751320800000,188.051
Cataluña. Vivienda segunda mano. Índice. ,1743458400000,182.879
Cataluña. Vivienda segunda mano. Índice. ,1735686000000,177.714
Cataluña. Vivienda segunda mano. Índice. ,1727733600000,171.981
Cataluña. Vivienda segunda mano. Índice. ,1719784800000,168.328
Cataluña. Vivienda segunda mano. Índice. ,1711922400000,163.859
Cataluña. Vivienda segunda mano. Índice. ,1704063600000,159.252
Cataluña. Vivienda segunda mano. Índice. ,1696111200000,155.698
Cataluña. Vivienda segunda mano. Índice. ,1688162400000,158.177
Cataluña. Vivienda segunda mano. Índice. ,1680300000000,154.071
Cataluña. Vivienda segunda mano. Índice. ,1672527600000,151.348
Cataluña. Vivienda segunda mano. Variación trimestral. ,1759269600000,1.5
Cataluña. Vivienda segunda mano. Variación trimestral. ,1751320800000,2.8
Cataluña. Vivienda segunda mano. Variación trimestral. ,1743458400000,2.9
Cataluña. Vivienda segunda mano. Variación trimestral. ,1735686000000,3.3
Cataluña. Vivienda segunda mano. Variación trimestral. ,1727733600000,2.2
Cataluña. Vivienda segunda mano. Variación trimestral. ,1719784800000,2.7
Cataluña. Vivienda segunda mano. Variación trimestral. ,1711922400000,2.9
Cataluña. Vivienda segunda mano. Variación trimestral. ,1704063600000,2.3
Cataluña. Vivienda segunda mano. Variación trimestral. ,1696111200000,-1.6
Cataluña. Vivienda segunda mano. Variación trimestral. ,1688162400000,2.7
Cataluña. Vivienda segunda mano. Variación trimestral. ,1680300000000,1.8
Cataluña. Vivienda segunda mano. Variación trimestral. ,1672527600000,0.2
Cataluña. Vivienda segunda mano. Variación anual. ,1759269600000,10.9
Cataluña. Vivienda segunda mano. Variación anual. ,1751320800000,11.7
Cataluña. Vivienda segunda mano. Variación anual. ,1743458400000,11.6
Cataluña. Vivienda segunda mano. Variación anual. ,1735686000000,11.6
Cataluña. Vivienda segunda mano. Variación anual. ,1727733600000,10.5
Cataluña. Vivienda segunda mano. Variación anual. ,1719784800000,6.4
Cataluña. Vivienda segunda mano. Variación anual. ,1711922400000,6.4
Cataluña. Vivienda segunda mano. Variación anual. ,1704063600000,5.2
Cataluña. Vivienda segunda mano. Variación anual. ,1696111200000,3.0
Cataluña. Vivienda segunda mano. Variación anual. ,1688162400000,3.0
Cataluña. Vivienda segunda mano. Variación anual. ,1680300000000,2.6
Cataluña. Vivienda segunda mano. Variación anual. ,1672527600000,3.1
Cataluña. Vivienda segunda mano. Variación en lo que va de año. ,1759269600000,10.9
Cataluña. Vivienda segunda mano. Variación en lo que va de año. ,1751320800000,9.3
Cataluña. Vivienda segunda mano. Variación en lo que va de año. ,1743458400000,6.3
Cataluña. Vivienda segunda mano. Variación en lo que va de año. ,1735686000000,3.3
Cataluña. Vivienda segunda mano. Variación en lo que va de año. ,1727733600000,10.5
Cataluña. Vivienda segunda mano. Variación en lo que va de año. ,1719784800000,8.1
Cataluña. Vivienda segunda mano. Variación en lo que va de año. ,1711922400000,5.2
Cataluña. Vivienda segunda mano. Variación en lo que va de año. ,1704063600000,2.3
Cataluña. Vivienda segunda mano. Variación en lo que va de año. ,1696111200000,3.0
Cataluña. Vivienda segunda mano. Variación en lo que va de año. ,1688162400000,4.7
Cataluña. Vivienda segunda mano. Variación en lo que va de año. ,1680300000000,2.0
Cataluña. Vivienda segunda mano. Variación en lo que va de año. ,1672527600000,0.2
Comunitat Valenciana. General. Índice. ,1759269600000,174.969
Comunitat Valenciana. General. Índice. ,1751320800000,170.956
Comunitat Valenciana. General. Índice. ,1743458400000,165.435
Comunitat Valenciana. General. Índice. ,1735686000000,158.202
Comunitat Valenciana. General. Índice. ,1727733600000,154.122
Comunitat Valenciana. General. Índice. ,1719784800000,151.002
Comunitat Valenciana. General. Índice. ,1711922400000,146.95
Comunitat Valenciana. General. Índice. ,1704063600000,140.857
Comunitat Valenciana. General. Índice. ,1696111200000,137.366
Comunitat Valenciana. General. Índice. ,1688162400000,138.773
Comunitat Valenciana. General. Índice. ,1680300000000,135.28
Comunitat Valenciana. General. Índice. ,1672527600000,132.264
Comunitat Valenciana. General. Variación trimestral. ,1759269600000,2.3
Comunitat Valenciana. General. Variación trimestral. ,1751320800000,3.3
Comunitat Valenciana. General. Variación trimestral. ,1743458400000,4.6
Comunitat Valenciana. General. Variación trimestral. ,1735686000000,2.6
Comunitat Valenciana. General. Variación trimestral. ,1727733600000,2.1
Comunitat Valenciana. General. Variación trimestral. ,1719784800000,2.8
Comunitat Valenciana. General. Variación trimestral. ,1711922400000,4.3
Comunitat Valenciana. General. Variación trimestral. ,1704063600000,2.5
Comunitat Valenciana. General. Variación trimestral. ,1696111200000,-1.0
Comunitat Valenciana. General. Variación trimestral. ,1688162400000,2.6
Comunitat Valenciana. General. Variación trimestral. ,1680300000000,2.3
Comunitat Valenciana. General. Variación trimestral. ,1672527600000,0.4
Comunitat Valenciana. General. Variación anual. ,1759269600000,13.5
Comunitat Valenciana. General. Variación anual. ,1751320800000,13.2
Comunitat Valenciana. General. Variación anual. ,1743458400000,12.6
Comunitat Valenciana. General. Variación anual. ,1735686000000,12.3
Comunitat Valenciana. General. Variación anual. ,1727733600000,12.2
Comunitat Valenciana. General. Variación anual. ,1719784800000,8.8
Comunitat Valenciana. General. Variación anual. ,1711922400000,8.6
Comunitat Valenciana. General. Variación anual. ,1704063600000,6.5
Comunitat Valenciana. General. Variación anual. ,1696111200000,4.2
Comunitat Valenciana. General. Variación anual. ,1688162400000,5.1
Comunitat Valenciana. General. Variación anual. ,1680300000000,3.5
Comunitat Valenciana. General. Variación anual. ,1672527600000,3.4
Comunitat Valenciana. General. Variación en lo que va de año. ,1759269600000,13.5
Comunitat Valenciana. General. Variación en lo que va de año. ,1751320800000,10.9
Comunitat Valenciana. General. Variación en lo que va de año. ,1743458400000,7.3
Comunitat Valenciana. General. Variación en lo que va de año. ,1735686000000,2.6
Comunitat Valenciana. General. Variación en lo que va de año. ,1727733600000,12.2
Comunitat Valenciana. General. Variación en lo que va de año. ,1719784800000,9.9
Comunitat Valenciana. General. Variación en lo que va de año. ,1711922400000,7.0
Comunitat Valenciana. General. Variación en lo que va de año. ,1704063600000,2.5
Comunitat Valenciana. General. Variación en lo que va de año. ,1696111200000,4.2
Comunitat Valenciana. General. Variación en lo que va de año. ,1688162400000,5.3
Comunitat Valenciana. General. Variación en lo que va de año. ,1680300000000,2.7
Comunitat Valenciana. General. Variación en lo que va de año. ,1672527600000,0.4
Comunitat Valenciana. Vivienda nueva. Índice. ,1759269600000,200.631
Comunitat Valenciana. Vivienda nueva. Índice. ,1751320800000,194.328
Comunitat Valenciana. Vivienda nueva. Índice. ,1743458400000,190.827
Comunitat Valenciana. Vivienda nueva. Índice. ,1735686000000,185.781
Comunitat Valenciana. Vivienda nueva. Índice. ,1727733600000,181.877
Comunitat Valenciana. Vivienda nueva. Índice. ,1719784800000,178.353
Comunitat Valenciana. Vivienda nueva. Índice. ,1711922400000,176.636
Comunitat Valenciana. Vivienda nueva. Índice. ,1704063600000,169.291
Comunitat Valenciana. Vivienda nueva. Índice. ,1696111200000,160.568
Comunitat Valenciana. Vivienda nueva. Índice. ,1688162400000,164.25
Comunitat Valenciana. Vivienda nueva. Índice. ,1680300000000,158.324
Comunitat Valenciana. Vivienda nueva. Índice. ,1672527600000,156.457
Comunitat Valenciana. Vivienda nueva. Variación trimestral. ,1759269600000,3.2
Comunitat Valenciana. Vivienda nueva. Variación trimestral. ,1751320800000,1.8
Comunitat Valenciana. Vivienda nueva. Variación trimestral. ,1743458400000,2.7
Comunitat Valenciana. Vivienda nueva. Variación trimestral. ,1735686000000,2.1
Comunitat Valenciana. Vivienda nueva. Variación trimestral. ,1727733600000,2.0
Comunitat Valenciana. Vivienda nueva. Variación trimestral. ,1719784800000,1.0
Comunitat Valenciana. Vivienda nueva. Variación trimestral. ,1711922400000,4.3
Comunitat Valenciana. Vivienda nueva. Variación trimestral. ,1704063600000,5.4
Comunitat Valenciana. Vivienda nueva. Variación trimestral. ,1696111200000,-2.2
Comunitat Valenciana. Vivienda nueva. Variación trimestral. ,1688162400000,3.7
Comunitat Valenciana. Vivienda nueva. Variación trimestral. ,1680300000000,1.2
Comunitat Valenciana. Vivienda nueva. Variación trimestral. ,1672527600000,4.1
Comunitat Valenciana. Vivienda nueva. Variación anual. ,1759269600000,10.3
Comunitat Valenciana. Vivienda nueva. Variación anual. ,1751320800000,9.0
Comunitat Valenciana. Vivienda nueva. Variación anual. ,1743458400000,8.0
Comunitat Valenciana. Vivienda nueva. Variación anual. ,1735686000000,9.7
Comunitat Valenciana. Vivienda nueva. Variación anual. ,1727733600000,13.3
Comunitat Valenciana. Vivienda nueva. Variación anual. ,1719784800000,8.6
Comunitat Valenciana. Vivienda nueva. Variación anual. ,1711922400000,11.6
Comunitat Valenciana. Vivienda nueva. Variación anual. ,1704063600000,8.2
Comunitat Valenciana. Vivienda nueva. Variación anual. ,1696111200000,6.8
Comunitat Valenciana. Vivienda nueva. Variación anual. ,1688162400000,11.7
Comunitat Valenciana. Vivienda nueva. Variación anual. ,1680300000000,8.6
Comunitat Valenciana. Vivienda nueva. Variación anual. ,1672527600000,8.7
Comunitat Valenciana. Vivienda nueva. Variación en lo que va de año. ,1759269600000,10.3
Comunitat Valenciana. Vivienda nueva. Variación en lo que va de año. ,1751320800000,6.8
Comunitat Valenciana. Vivienda nueva. Variación en lo que va de año. ,1743458400000,4.9
Comunitat Valenciana. Vivienda nueva. Variación en lo que va de año. ,1735686000000,2.1
Comunitat Valenciana. Vivienda nueva. Variación en lo que va de año. ,1727733600000,13.3
Comunitat Valenciana. Vivienda nueva. Variación en lo que va de año. ,1719784800000,11.1
Comunitat Valenciana. Vivienda nueva. Variación en lo que va de año. ,1711922400000,10.0
Comunitat Valenciana. Vivienda nueva. Variación en lo que va de año. ,1704063600000,5.4
Comunitat Valenciana. Vivienda nueva. Variación en lo que va de año. ,1696111200000,6.8
Comunitat Valenciana. Vivienda nueva. Variación en lo que va de año. ,1688162400000,9.3
Comunitat Valenciana. Vivienda nueva. Variación en lo que va de año. ,1680300000000,5.3
Comunitat Valenciana. Vivienda nueva. Variación en lo que va de año. ,1672527600000,4.1
Comunitat Valenciana. Vivienda segunda mano. Índice. ,1759269600000,170.921
Comunitat Valenciana. Vivienda segunda mano. Índice. ,1751320800000,167.248
Comunitat Valenciana. Vivienda segunda mano. Índice. ,1743458400000,161.443
Comunitat Valenciana. Vivienda segunda mano. Índice. ,1735686000000,153.906
Comunitat Valenciana. Vivienda segunda mano. Índice. ,1727733600000,149.809
Comunitat Valenciana. Vivienda segunda mano. Índice. ,1719784800000,146.753
Comunitat Valenciana. Vivienda segunda mano. Índice. ,1711922400000,142.365
Comunitat Valenciana. Vivienda segunda mano. Índice. ,1704063600000,136.466
Comunitat Valenciana. Vivienda segunda mano. Índice. ,1696111200000,133.746
Comunitat Valenciana. Vivienda segunda mano. Índice. ,1688162400000,134.801
Comunitat Valenciana. Vivienda segunda mano. Índice. ,1680300000000,131.685
Comunitat Valenciana. Vivienda segunda mano. Índice. ,1672527600000,128.492
Comunitat Valenciana. Vivienda segunda mano. Variación trimestral. ,1759269600000,2.2
Comunitat Valenciana. Vivienda segunda mano. Variación trimestral. ,1751320800000,3.6
Comunitat Valenciana. Vivienda segunda mano. Variación trimestral. ,1743458400000,4.9
Comunitat Valenciana. Vivienda segunda mano. Variación trimestral. ,1735686000000,2.7
Comunitat Valenciana. Vivienda segunda mano. Variación trimestral. ,1727733600000,2.1
Comunitat Valenciana. Vivienda segunda mano. Variación trimestral. ,1719784800000,3.1
Comunitat Valenciana. Vivienda segunda mano. Variación trimestral. ,1711922400000,4.3
Comunitat Valenciana. Vivienda segunda mano. Variación trimestral. ,1704063600000,2.0
Comunitat Valenciana. Vivienda segunda mano. Variación trimestral. ,1696111200000,-0.8
Comunitat Valenciana. Vivienda segunda mano. Variación trimestral. ,1688162400000,2.4
Comunitat Valenciana. Vivienda segunda mano. Variación trimestral. ,1680300000000,2.5
Comunitat Valenciana. Vivienda segunda mano. Variación trimestral. ,1672527600000,-0.3
Comunitat Valenciana. Vivienda segunda mano. Variación anual. ,1759269600000,14.1
Comunitat Valenciana. Vivienda segunda mano. Variación anual. ,1751320800000,14.0
Comunitat Valenciana. Vivienda segunda mano. Variación anual. ,1743458400000,13.4
Comunitat Valenciana. Vivienda segunda mano. Variación anual. ,1735686000000,12.8
Comunitat Valenciana. Vivienda segunda mano. Variación anual. ,1727733600000,12.0
Comunitat Valenciana. Vivienda segunda mano. Variación anual. ,1719784800000,8.9
Comunitat Valenciana. Vivienda segunda mano. Variación anual. ,1711922400000,8.1
Comunitat Valenciana. Vivienda segunda mano. Variación anual. ,1704063600000,6.2
Comunitat Valenciana. Vivienda segunda mano. Variación anual. ,1696111200000,3.8
Comunitat Valenciana. Vivienda segunda mano. Variación anual. ,1688162400000,3.8
Comunitat Valenciana. Vivienda segunda mano. Variación anual. ,1680300000000,2.5
Comunitat Valenciana. Vivienda segunda mano. Variación anual. ,1672527600000,2.3
Comunitat Valenciana. Vivienda segunda mano. Variación en lo que va de año. ,1759269600000,14.1
Comunitat Valenciana. Vivienda segunda mano. Variación en lo que va de año. ,1751320800000,11.6
Comunitat Valenciana. Vivienda segunda mano. Variación en lo que va de año. ,1743458400000,7.8
Comunitat Valenciana. Vivienda segunda mano. Variación en lo que va de año. ,1735686000000,2.7
Comunitat Valenciana. Vivienda segunda mano. Variación en lo que va de año. ,1727733600000,12.0
Comunitat Valenciana. Vivienda segunda mano. Variación en lo que va de año. ,1719784800000,9.7
Comunitat Valenciana. Vivienda segunda mano. Variación en lo que va de año. ,1711922400000,6.4
Comunitat Valenciana. Vivienda segunda mano. Variación en lo que va de año. ,1704063600000,2.0
Comunitat Valenciana. Vivienda segunda mano. Variación en lo que va de año. ,1696111200000,3.8
Comunitat Valenciana. Vivienda segunda mano. Variación en lo que va de año. ,1688162400000,4.6
Comunitat Valenciana. Vivienda segunda mano. Variación en lo que va de año. ,1680300000000,2.2
Comunitat Valenciana. Vivienda segunda mano. Variación en lo que va de año. ,1672527600000,-0.3
Extremadura. General. Índice. ,1759269600000,145.386
Extremadura. General. Índice. ,1751320800000,143.251
Extremadura. General. Índice. ,1743458400000,139.216
Extremadura. General. Índice. ,1735686000000,133.037
Extremadura. General. Índice. ,1727733600000,128.07
Extremadura. General. Índice. ,1719784800000,127.293
Extremadura. General. Índice. ,1711922400000,124.125
Extremadura. General. Índice. ,1704063600000,119.938
Extremadura. General. Índice. ,1696111200000,117.381
Extremadura. General. Índice. ,1688162400000,117.644
Extremadura. General. Índice. ,1680300000000,116.912
Extremadura. General. Índice. ,1672527600000,113.518
Extremadura. General. Variación trimestral. ,1759269600000,1.5
Extremadura. General. Variación trimestral. ,1751320800000,2.9
Extremadura. General. Variación trimestral. ,1743458400000,4.6
Extremadura. General. Variación trimestral. ,1735686000000,3.9
Extremadura. General. Variación trimestral. ,1727733600000,0.6
Extremadura. General. Variación trimestral. ,1719784800000,2.6
Extremadura. General. Variación trimestral. ,1711922400000,3.5
Extremadura. General. Variación trimestral. ,1704063600000,2.2
Extremadura. General. Variación trimestral. ,1696111200000,-0.2
Extremadura. General. Variación trimestral. ,1688162400000,0.6
Extremadura. General. Variación trimestral. ,1680300000000,3.0
Extremadura. General. Variación trimestral. ,1672527600000,-1.2
Extremadura. General. Variación anual. ,1759269600000,13.5
Extremadura. General. Variación anual. ,1751320800000,12.5
Extremadura. General. Variación anual. ,1743458400000,12.2
Extremadura. General. Variación anual. ,1735686000000,10.9
Extremadura. General. Variación anual. ,1727733600000,9.1
Extremadura. General. Variación anual. ,1719784800000,8.2
Extremadura. General. Variación anual. ,1711922400000,6.2
Extremadura. General. Variación anual. ,1704063600000,5.7
Extremadura. General. Variación anual. ,1696111200000,2.2
Extremadura. General. Variación anual. ,1688162400000,1.1
Extremadura. General. Variación anual. ,1680300000000,1.8
Extremadura. General. Variación anual. ,1672527600000,1.1
Extremadura. General. Variación en lo que va de año. ,1759269600000,13.5
Extremadura. General. Variación en lo que va de año. ,1751320800000,11.9
Extremadura. General. Variación en lo que va de año. ,1743458400000,8.7
Extremadura. General. Variación en lo que va de año. ,1735686000000,3.9
Extremadura. General. Variación en lo que va de año. ,1727733600000,9.1
Extremadura. General. Variación en lo que va de año. ,1719784800000,8.4
Extremadura. General. Variación en lo que va de año. ,1711922400000,5.7
Extremadura. General. Variación en lo que va de año. ,1704063600000,2.2
Extremadura. General. Variación en lo que va de año. ,1696111200000,2.2
Extremadura. General. Variación en lo que va de año. ,1688162400000,2.4
Extremadura. General. Variación en lo que va de año. ,1680300000000,1.8
Extremadura. General. Variación en lo que va de año. ,1672527600000,-1.2
Extremadura. Vivienda nueva. Índice. ,1759269600000,181.232
Extremadura. Vivienda nueva. Índice. ,1751320800000,177.107
Extremadura. Vivienda nueva. Índice. ,1743458400000,167.711
Extremadura. Vivienda nueva. Índice. ,1735686000000,166.355
Extremadura. Vivienda nueva. Índice. ,1727733600000,160.098
Extremadura. Vivienda nueva. Índice. ,1719784800000,157.329
Extremadura. Vivienda nueva. Índice. ,1711922400000,150.263
Extremadura. Vivienda nueva. Índice. ,1704063600000,149.546
Extremadura. Vivienda nueva. Índice. ,1696111200000,148.292
Extremadura. Vivienda nueva. Índice. ,1688162400000,147.258
Extremadura. Vivienda nueva. Índice. ,1680300000000,148.559
Extremadura. Vivienda nueva. Índice. ,1672527600000,145.33
Extremadura. Vivienda nueva. Variación trimestral. ,1759269600000,2.3
Extremadura. Vivienda nueva. Variación trimestral. ,1751320800000,5.6
Extremadura. Vivienda nueva. Variación trimestral. ,1743458400000,0.8
Extremadura. Vivienda nueva. Variación trimestral. ,1735686000000,3.9
Extremadura. Vivienda nueva. Variación trimestral. ,1727733600000,1.8
Extremadura. Vivienda nueva. Variación trimestral. ,1719784800000,4.7
Extremadura. Vivienda nueva. Variación trimestral. ,1711922400000,0.5
Extremadura. Vivienda nueva. Variación trimestral. ,1704063600000,0.8
Extremadura. Vivienda nueva. Variación trimestral. ,1696111200000,0.7
Extremadura. Vivienda nueva. Variación trimestral. ,1688162400000,-0.9
Extremadura. Vivienda nueva. Variación trimestral. ,1680300000000,2.2
Extremadura. Vivienda nueva. Variación trimestral. ,1672527600000,0.0
Extremadura. Vivienda nueva. Variación anual. ,1759269600000,13.2
Extremadura. Vivienda nueva. Variación anual. ,1751320800000,12.6
Extremadura. Vivienda nueva. Variación anual. ,1743458400000,11.6
Extremadura. Vivienda nueva. Variación anual. ,1735686000000,11.2
Extremadura. Vivienda nueva. Variación anual. ,1727733600000,8.0
Extremadura. Vivienda nueva. Variación anual. ,1719784800000,6.8
Extremadura. Vivienda nueva. Variación anual. ,1711922400000,1.1
Extremadura. Vivienda nueva. Variación anual. ,1704063600000,2.9
Extremadura. Vivienda nueva. Variación anual. ,1696111200000,2.0
Extremadura. Vivienda nueva. Variación anual. ,1688162400000,2.3
Extremadura. Vivienda nueva. Variación anual. ,1680300000000,4.4
Extremadura. Vivienda nueva. Variación anual. ,1672527600000,1.3
Extremadura. Vivienda nueva. Variación en lo que va de año. ,1759269600000,13.2
Extremadura. Vivienda nueva. Variación en lo que va de año. ,1751320800000,10.6
Extremadura. Vivienda nueva. Variación en lo que va de año. ,1743458400000,4.8
Extremadura. Vivienda nueva. Variación en lo que va de año. ,1735686000000,3.9
Extremadura. Vivienda nueva. Variación en lo que va de año. ,1727733600000,8.0
Extremadura. Vivienda nueva. Variación en lo que va de año. ,1719784800000,6.1
Extremadura. Vivienda nueva. Variación en lo que va de año. ,1711922400000,1.3
Extremadura. Vivienda nueva. Variación en lo que va de año. ,1704063600000,0.8
Extremadura. Vivienda nueva. Variación en lo que va de año. ,1696111200000,2.0
Extremadura. Vivienda nueva. Variación en lo que va de año. ,1688162400000,1.3
Extremadura. Vivienda nueva. Variación en lo que va de año. ,1680300000000,2.2
Extremadura. Vivienda nueva. Variación en lo que va de año. ,1672527600000,0.0
Extremadura. Vivienda segunda mano. Índice. ,1759269600000,142.747
Extremadura. Vivienda segunda mano. Índice. ,1751320800000,140.723
Extremadura. Vivienda segunda mano. Índice. ,1743458400000,136.979
Extremadura. Vivienda segunda mano. Índice. ,1735686000000,130.596
Extremadura. Vivienda segunda mano. Índice. ,1727733600000,125.723
Extremadura. Vivienda segunda mano. Índice. ,1719784800000,125.062
Extremadura. Vivienda segunda mano. Índice. ,1711922400000,122.126
Extremadura. Vivienda segunda mano. Índice. ,1704063600000,117.762
Extremadura. Vivienda segunda mano. Índice. ,1696111200000,115.142
Extremadura. Vivienda segunda mano. Índice. ,1688162400000,115.47
Extremadura. Vivienda segunda mano. Índice. ,1680300000000,114.638
Extremadura. Vivienda segunda mano. Índice. ,1672527600000,111.254
Extremadura. Vivienda segunda mano. Variación trimestral. ,1759269600000,1.4
Extremadura. Vivienda segunda mano. Variación trimestral. ,1751320800000,2.7
Extremadura. Vivienda segunda mano. Variación trimestral. ,1743458400000,4.9
Extremadura. Vivienda segunda mano. Variación trimestral. ,1735686000000,3.9
Extremadura. Vivienda segunda mano. Variación trimestral. ,1727733600000,0.5
Extremadura. Vivienda segunda mano. Variación trimestral. ,1719784800000,2.4
Extremadura. Vivienda segunda mano. Variación trimestral. ,1711922400000,3.7
Extremadura. Vivienda segunda mano. Variación trimestral. ,1704063600000,2.3
Extremadura. Vivienda segunda mano. Variación trimestral. ,1696111200000,-0.3
Extremadura. Vivienda segunda mano. Variación trimestral. ,1688162400000,0.7
Extremadura. Vivienda segunda mano. Variación trimestral. ,1680300000000,3.0
Extremadura. Vivienda segunda mano. Variación trimestral. ,1672527600000,-1.2
Extremadura. Vivienda segunda mano. Variación anual. ,1759269600000,13.5
Extremadura. Vivienda segunda mano. Variación anual. ,1751320800000,12.5
Extremadura. Vivienda segunda mano. Variación anual. ,1743458400000,12.2
Extremadura. Vivienda segunda mano. Variación anual. ,1735686000000,10.9
Extremadura. Vivienda segunda mano. Variación anual. ,1727733600000,9.2
Extremadura. Vivienda segunda mano. Variación anual. ,1719784800000,8.3
Extremadura. Vivienda segunda mano. Variación anual. ,1711922400000,6.5
Extremadura. Vivienda segunda mano. Variación anual. ,1704063600000,5.8
Extremadura. Vivienda segunda mano. Variación anual. ,1696111200000,2.2
Extremadura. Vivienda segunda mano. Variación anual. ,1688162400000,1.0
Extremadura. Vivienda segunda mano. Variación anual. ,1680300000000,1.6
Extremadura. Vivienda segunda mano. Variación anual. ,1672527600000,1.1
Extremadura. Vivienda segunda mano. Variación en lo que va de año. ,1759269600000,13.5
Extremadura. Vivienda segunda mano. Variación en lo que va de año. ,1751320800000,11.9
Extremadura. Vivienda segunda mano. Variación en lo que va de año. ,1743458400000,9.0
Extremadura. Vivienda segunda mano. Variación en lo que va de año. ,1735686000000,3.9
Extremadura. Vivienda segunda mano. Variación en lo que va de año. ,1727733600000,9.2
Extremadura. Vivienda segunda mano. Variación en lo que va de año. ,1719784800000,8.6
Extremadura. Vivienda segunda mano. Variación en lo que va de año. ,1711922400000,6.1
Extremadura. Vivienda segunda mano. Variación en lo que va de año. ,1704063600000,2.3
Extremadura. Vivienda segunda mano. Variación en lo que va de año. ,1696111200000,2.2
Extremadura. Vivienda segunda mano. Variación en lo que va de año. ,1688162400000,2.5
Extremadura. Vivienda segunda mano. Variación en lo que va de año. ,1680300000000,1.8
Extremadura. Vivienda segunda mano. Variación en lo que va de año. ,1672527600000,-1.2
Galicia. General. Índice. ,1759269600000,167.197
Galicia. General. Índice. ,1751320800000,164.069
Galicia. General. Índice. ,1743458400000,158.913
Galicia. General. Índice. ,1735686000000,151.721
Galicia. General. Índice. ,1727733600000,146.552
Galicia. General. Índice. ,1719784800000,144.703
Galicia. General. Índice. ,1711922400000,140.946
Galicia. General. Índice. ,1704063600000,136.417
Galicia. General. Índice. ,1696111200000,132.57
Galicia. General. Índice. ,1688162400000,134.796
Galicia. General. Índice. ,1680300000000,132.073
Galicia. General. Índice. ,1672527600000,129.786
Galicia. General. Variación trimestral. ,1759269600000,1.9
Galicia. General. Variación trimestral. ,1751320800000,3.2
Galicia. General. Variación trimestral. ,1743458400000,4.7
Galicia. General. Variación trimestral. ,1735686000000,3.5
Galicia. General. Variación trimestral. ,1727733600000,1.3
Galicia. General. Variación trimestral. ,1719784800000,2.7
Galicia. General. Variación trimestral. ,1711922400000,3.3
Galicia. General. Variación trimestral. ,1704063600000,2.9
Galicia. General. Variación trimestral. ,1696111200000,-1.7
Galicia. General. Variación trimestral. ,1688162400000,2.1
Galicia. General. Variación trimestral. ,1680300000000,1.8
Galicia. General. Variación trimestral. ,1672527600000,1.3
Galicia. General. Variación anual. ,1759269600000,14.1
Galicia. General. Variación anual. ,1751320800000,13.4
Galicia. General. Variación anual. ,1743458400000,12.7
Galicia. General. Variación anual. ,1735686000000,11.2
Galicia. General. Variación anual. ,1727733600000,10.5
Galicia. General. Variación anual. ,1719784800000,7.3
Galicia. General. Variación anual. ,1711922400000,6.7
Galicia. General. Variación anual. ,1704063600000,5.1
Galicia. General. Variación anual. ,1696111200000,3.4
Galicia. General. Variación anual. ,1688162400000,4.6
Galicia. General. Variación anual. ,1680300000000,3.1
Galicia. General. Variación anual. ,1672527600000,3.4
Galicia. General. Variación en lo que va de año. ,1759269600000,14.1
Galicia. General. Variación en lo que va de año. ,1751320800000,12.0
Galicia. General. Variación en lo que va de año. ,1743458400000,8.4
Galicia. General. Variación en lo que va de año. ,1735686000000,3.5
Galicia. General. Variación en lo que va de año. ,1727733600000,10.5
Galicia. General. Variación en lo que va de año. ,1719784800000,9.2
Galicia. General. Variación en lo que va de año. ,1711922400000,6.3
Galicia. General. Variación en lo que va de año. ,1704063600000,2.9
Galicia. General. Variación en lo que va de año. ,1696111200000,3.4
Galicia. General. Variación en lo que va de año. ,1688162400000,5.2
Galicia. General. Variación en lo que va de año. ,1680300000000,3.0
Galicia. General. Variación en lo que va de año. ,1672527600000,1.3
Galicia. Vivienda nueva. Índice. ,1759269600000,197.989
Galicia. Vivienda nueva. Índice. ,1751320800000,194.469
Galicia. Vivienda nueva. Índice. ,1743458400000,190.339
Galicia. Vivienda nueva. Índice. ,1735686000000,184.622
Galicia. Vivienda nueva. Índice. ,1727733600000,177.017
Galicia. Vivienda nueva. Índice. ,1719784800000,175.35
Galicia. Vivienda nueva. Índice. ,1711922400000,172.325
Galicia. Vivienda nueva. Índice. ,1704063600000,170.54
Galicia. Vivienda nueva. Índice. ,1696111200000,159.099
Galicia. Vivienda nueva. Índice. ,1688162400000,164.769
Galicia. Vivienda nueva. Índice. ,1680300000000,160.48
Galicia. Vivienda nueva. Índice. ,1672527600000,157.749
